data$speed,Acciona.AW77.1500,Alstom.Eco.74,Alstom.Eco.80,Alstom.Eco.110,Bonus.B23.150,Bonus.B33.300,Bonus.B37.450,Bonus.B41.500,Bonus.B44.600,Bonus.B54.1000,Bonus.B62.1300,Bonus.B82.2300,Dewind.D4.41.500,Dewind.D6.62.1000,Enercon.E40.500,Enercon.E40.600,Enercon.E44.900,Enercon.E48.800,Enercon.E53.800,Enercon.E66.1500,Enercon.E66.1800,Enercon.E66.2000,Enercon.E70.2000,Enercon.E70.2300,Enercon.E82.1800,Enercon.E82.2000,Enercon.E82.2300,Enercon.E82.3000,Enercon.E92.2300,Enercon.E92.2350,Enercon.E101.3000,Enercon.E112.4500,Enercon.E126.6500,Enercon.E126.7000,Enercon.E126.7500,EWT.DirectWind.52.900,Gamesa.G47.660,Gamesa.G52.850,Gamesa.G58.850,Gamesa.G80.2000,Gamesa.G87.2000,Gamesa.G90.2000,Gamesa.G128.4500,Gamesa.G128.5000,GE.900S,GE.1.5s,GE.1.5se,GE.1.5sl,GE.1.5sle,GE.1.5xle,GE.1.6,GE.1.7,GE.2.5xl,GE.2.75.103,GE.3.4.130,GE.3.2.103,GE.3.2.130,GE.3.8.130,Goldwind.GW82.1500,Goldwind.GW109.2500,Goldwind.GW121.2500,Goldwind.GW140.3400,NEG.Micon.M1500.500,NEG.Micon.M1500.750,NEG.Micon.NM48.750,NEG.Micon.NM52.900,NEG.Micon.NM60.1000,NEG.Micon.NM64c.1500,NEG.Micon.NM80.2750,Nordex.N27.150,Nordex.N29.250,Nordex.N43.600,Nordex.N50.800,Nordex.N60.1300,Nordex.N80.2500,Nordex.N90.2300,Nordex.N90.2500,Nordex.N100.2500,Nordex.N131.3000,Nordex.N131.3300,Nordtank.NTK500,Nordtank.NTK600,PowerWind.56.900,REpower.MD70.1500,REPower.MD77.1500,REpower.MM70.2000,REpower.MM82.2000,REpower.MM92.2000,REpower.3.4M,REpower.5M,REpower.6M,Siemens.SWT.1.3.62,Siemens.SWT.2.3.82,Siemens.SWT.2.3.93,Siemens.SWT.2.3.101,Siemens.SWT.3.0.101,Siemens.SWT.3.6.107,Siemens.SWT.3.6.120,Siemens.SWT.3.6.130,Siemens.SWT.4.0.130,Suzlon.S88.2100,Suzlon.S97.2100,Tacke.TW600.43,Vestas.V27.225,Vestas.V29.225,Vestas.V39.500,Vestas.V42.600,Vestas.V44.600,Vestas.V47.660,Vestas.V52.850,Vestas.V66.1650,Vestas.V66.1750,Vestas.V66.2000,Vestas.V80.1800,Vestas.V80.2000,Vestas.V90.1800,Vestas.V90.2000,Vestas.V90.3000,Vestas.V100.1800,Vestas.V100.2000,Vestas.V110.2000,Vestas.V112.3000,Vestas.V112.3300,Vestas.V164.7000,Wind.World.W3700,Wind.World.W4200,Windmaster.WM28.300,Windmaster.WM43.750,Windflow.33.500,XANT.M21.100,Vestas.V117.4000,Vestas.V136.4000,Vestas.V150.4000,Siemens.SWT.4.3.130,Siemens.SWT.4.1.142,Siemens.Gamesa.SG.4.5.145,GE.5.5.158,Vestas.V164.8000,GE.5.3.158,Goldwind.GW140.3000,Vestas.V164.9500,Top.Eight,GE.Haliade.X.220.12,GE.Haliade.150.6,Goldwind.GW154.6.7,Hitachi.HTW5.2.127,Hitachi.HTW5.2.136,MHI.Vestas.V164.9500,MHI.Vestas.V117.4200,MHI.Vestas.V164.10.0,MHI.Vestas.V164.8400,MHI.Vestas.V174.9500,Senvion.6.3M152,Siemens.Gamesa.SG8.5.167,Siemens.SWT.7.0.154,Siemens.SWT.8.0.154,Siemens.Gamesa.SG.6.0.154,Siemens.Gamesa.SG.7.0.154,Siemens.Gamesa.SG.8.0.167,Siemens.Gamesa.SG.10.0.193
35.05,0.000816,0.000816,0.000655,0.000816,0.000623,0.000689,0.000675,0.000491,0.000633,0.000816,0.000816,0.000816,0.000816,2.20E-05,0.000816,0.000816,0.000816,0.000816,0.000816,0.000794,0.000816,0.000816,0.000816,0.000816,0.000816,0.000816,0.000816,0.000816,0.000816,0.000816,0.000816,0.000816,0.000816,0.000816,0.000816,0.000816,0.000816,0.012921,4.90E-05,0.000816,0.000816,0.000572,0.033,0.034317,0.000816,0.000816,0.000816,0,0.000816,0,0.000816,5.30E-05,0.000816,0.000816,0.000816,0.000816,0.000816,0.000816,0,0.000816,0,0,0.000712,0.000769,0.000759,0.000767,0,0.00069,0.000816,0.000584,0.000746,0.000756,0.00072,0.000774,0.000816,0.000816,0.000816,0.000816,0,0,0.000736,0.000809,0.000816,0.000811,0,0.000816,0.000816,0.000816,0.000816,0.057421,0.057421,0.000816,0.000816,0.000816,0.000816,0.000816,0.000816,0.000816,0.000816,0.000816,0.000816,0,0.000777,0.000816,0.000816,0.000816,0.000816,0,0.000816,0.000816,0.000816,0.000816,0.000816,0.000816,0.000816,0.000816,0.000816,0.000816,0,0,0,0.000816,0.000816,0.000816,0.000713,0.000744,0.000816,0.000816,0.057421,0,0.000816,0.005937,0.000161,0.005188,0.000738,0.004905,0.000673,0.000816,0.000673,0,0.000816,0.000816,0.000816,0.000816,0.000816,0.000816,0.000816,0.000816,0.000816,0.000816,0.000816,0.000816,0.000816,0.000816,0.000816,0.000816,0.000816,0.000816,0.000816,0.000816
35.06,0.000807,0.000807,0.000648,0.000807,0.000616,0.000681,0.000668,0.000485,0.000626,0.000807,0.000807,0.000807,0.000807,2.10E-05,0.000807,0.000807,0.000807,0.000807,0.000807,0.000786,0.000807,0.000807,0.000807,0.000807,0.000807,0.000807,0.000807,0.000807,0.000807,0.000807,0.000807,0.000807,0.000807,0.000807,0.000807,0.000807,0.000807,0.012818,4.80E-05,0.000807,0.000807,0.000566,0.032791,0.034099,0.000807,0.000807,0.000807,0,0.000807,0,0.000807,5.20E-05,0.000807,0.000807,0.000807,0.000807,0.000807,0.000807,0,0.000807,0,0,0.000704,0.00076,0.00075,0.000759,0,0.000683,0.000807,0.000578,0.000737,0.000748,0.000712,0.000765,0.000807,0.000807,0.000807,0.000807,0,0,0.000728,8.00E-04,0.000807,0.000802,0,0.000807,0.000807,0.000807,0.000807,0.057062,0.057062,0.000807,0.000807,0.000807,0.000807,0.000807,0.000807,0.000807,0.000807,0.000807,0.000807,0,0.000768,0.000807,0.000807,0.000807,0.000807,0,0.000807,0.000807,0.000807,0.000807,0.000807,0.000807,0.000807,0.000807,0.000807,0.000807,0,0,0,0.000807,0.000807,0.000807,0.000705,0.000736,0.000807,0.000807,0.057062,0,0.000807,0.005884,0.000159,0.005144,0.000731,0.004861,0.000666,0.000807,0.000666,0,0.000807,0.000807,0.000807,0.000807,0.000807,0.000807,0.000807,0.000807,0.000807,0.000807,0.000807,0.000807,0.000807,0.000807,0.000807,0.000807,0.000807,0.000807,0.000807,0.000807
35.07,0.000807,0.000807,0.000648,0.000807,0.000616,0.000681,0.000667,0.000485,0.000626,0.000807,0.000807,0.000807,0.000807,2.10E-05,0.000807,0.000807,0.000807,0.000807,0.000807,0.000785,0.000807,0.000807,0.000807,0.000807,0.000807,0.000807,0.000807,0.000807,0.000807,0.000807,0.000807,0.000807,0.000807,0.000807,0.000807,0.000807,0.000807,0.012817,4.80E-05,0.000807,0.000807,0.000565,0.03279,0.034099,0.000807,0.000807,0.000807,0,0.000807,0,0.000807,5.10E-05,0.000807,0.000807,0.000807,0.000807,0.000807,0.000807,0,0.000807,0,0,0.000703,0.00076,0.00075,0.000758,0,0.000682,0.000807,0.000577,0.000737,0.000747,0.000711,0.000765,0.000807,0.000807,0.000807,0.000807,0,0,0.000727,8.00E-04,0.000807,0.000801,0,0.000807,0.000807,0.000807,0.000807,0.057061,0.057061,0.000807,0.000807,0.000807,0.000807,0.000807,0.000807,0.000807,0.000807,0.000807,0.000807,0,0.000768,0.000807,0.000807,0.000807,0.000807,0,0.000807,0.000807,0.000807,0.000807,0.000807,0.000806,0.000807,0.000807,0.000807,0.000807,0,0,0,0.000807,0.000807,0.000807,0.000705,0.000736,0.000807,0.000807,0.057061,0,0.000807,0.005884,0.000159,0.005144,0.00073,0.004861,0.000665,0.000807,0.000665,0,0.000807,0.000807,0.000807,0.000807,0.000807,0.000807,0.000807,0.000807,0.000807,0.000807,0.000807,0.000807,0.000807,0.000807,0.000807,0.000807,0.000807,0.000807,0.000807,0.000807
35.08,0.000799,0.000799,0.000641,0.000799,0.000609,0.000674,0.00066,0.00048,0.000619,0.000799,0.000799,0.000799,0.000799,2.10E-05,0.000799,0.000799,0.000799,0.000799,0.000799,0.000777,0.000799,0.000799,0.000799,0.000799,0.000799,0.000799,0.000799,0.000799,0.000799,0.000799,0.000799,0.000799,0.000799,0.000799,0.000799,0.000799,0.000799,0.012715,4.70E-05,0.000799,0.000799,0.000559,0.032582,0.033883,0.000799,0.000799,0.000799,0,0.000799,0,0.000799,5.00E-05,0.000799,0.000799,0.000799,0.000799,0.000799,0.000799,0,0.000799,0,0,0.000696,0.000752,0.000742,0.00075,0,0.000675,0.000799,0.000571,0.000729,0.000739,0.000704,0.000757,0.000799,0.000799,0.000799,0.000799,0,0,0.00072,0.000791,0.000799,0.000793,0,0.000799,0.000799,0.000799,0.000799,0.056705,0.056705,0.000799,0.000799,0.000799,0.000799,0.000799,0.000799,0.000799,0.000799,0.000799,0.000799,0,0.00076,0.000799,0.000799,0.000799,0.000799,0,0.000799,0.000799,0.000799,0.000799,0.000799,0.000798,0.000799,0.000799,0.000799,0.000799,0,0,0,0.000799,0.000799,0.000799,0.000698,0.000728,0.000799,0.000799,0.056705,0,0.000799,0.005832,0.000157,0.005101,0.000723,0.004818,0.000658,0.000799,0.000658,0,0.000799,0.000799,0.000799,0.000799,0.000799,0.000799,0.000799,0.000799,0.000799,0.000799,0.000799,0.000799,0.000799,0.000799,0.000799,0.000799,0.000799,0.000799,0.000799,0.000799
35.09,0.000781,0.000781,0.000627,0.000781,0.000596,0.000659,0.000646,0.000469,0.000606,0.000781,0.000781,0.000781,0.000781,2.00E-05,0.000781,0.000781,0.000781,0.000781,0.000781,0.00076,0.000781,0.000781,0.000781,0.000781,0.000781,0.000781,0.000781,0.000781,0.000781,0.000781,0.000781,0.000781,0.000781,0.000781,0.000781,0.000781,0.000781,0.012512,4.50E-05,0.000781,0.000781,0.000547,0.032169,0.033454,0.000781,0.000781,0.000781,0,0.000781,0,0.000781,4.80E-05,0.000781,0.000781,0.000781,0.000781,0.000781,0.000781,0,0.000781,0,0,0.000681,0.000735,0.000726,0.000734,0,0.00066,0.000781,0.000559,0.000713,0.000723,0.000688,0.00074,0.000781,0.000781,0.000781,0.000781,0,0,0.000704,0.000774,0.000781,0.000775,0,0.000781,0.000781,0.000781,0.000781,0.055996,0.055996,0.000781,0.000781,0.000781,0.000781,0.000781,0.000781,0.000781,0.000781,0.000781,0.000781,0,0.000743,0.000781,0.000781,0.000781,0.000781,0,0.000781,0.000781,0.000781,0.000781,0.000781,0.00078,0.000781,0.000781,0.000781,0.000781,0,0,0,0.000781,0.000781,0.000781,0.000682,0.000712,0.000781,0.000781,0.055996,0,0.000781,0.005729,0.000153,0.005015,0.000708,0.004732,0.000644,0.000781,0.000644,0,0.000781,0.000781,0.000781,0.000781,0.000781,0.000781,0.000781,0.000781,0.000781,0.000781,0.000781,0.000781,0.000781,0.000781,0.000781,0.000781,0.000781,0.000781,0.000781,0.000781
35.1,0.000772,0.000772,0.00062,0.000772,0.000589,0.000652,0.000639,0.000464,0.000599,0.000772,0.000772,0.000772,0.000772,2.00E-05,0.000772,0.000772,0.000772,0.000772,0.000772,0.000751,0.000772,0.000772,0.000772,0.000772,0.000772,0.000772,0.000772,0.000772,0.000772,0.000772,0.000772,0.000772,0.000772,0.000772,0.000772,0.000772,0.000772,0.012412,4.50E-05,0.000772,0.000772,0.000541,0.031963,0.033241,0.000772,0.000772,0.000772,0,0.000772,0,0.000772,4.70E-05,0.000772,0.000772,0.000772,0.000772,0.000772,0.000772,0,0.000772,0,0,0.000673,0.000727,0.000718,0.000726,0,0.000653,0.000772,0.000552,0.000705,0.000715,0.000681,0.000732,0.000772,0.000772,0.000772,0.000772,0,0,0.000696,0.000766,0.000772,0.000767,0,0.000772,0.000772,0.000772,0.000772,0.055644,0.055644,0.000772,0.000772,0.000772,0.000772,0.000772,0.000772,0.000772,0.000772,0.000772,0.000772,0,0.000735,0.000772,0.000772,0.000772,0.000772,0,0.000772,0.000772,0.000772,0.000772,0.000772,0.000772,0.000772,0.000772,0.000772,0.000772,0,0,0,0.000772,0.000772,0.000772,0.000675,0.000704,0.000772,0.000772,0.055644,0,0.000772,0.005678,0.000151,0.004973,0.000701,0.00469,0.000636,0.000772,0.000637,0,0.000772,0.000772,0.000772,0.000772,0.000772,0.000772,0.000772,0.000772,0.000772,0.000772,0.000772,0.000772,0.000772,0.000772,0.000772,0.000772,0.000772,0.000772,0.000772,0.000772
35.11,0.000772,0.000772,0.00062,0.000772,0.000589,0.000652,0.000639,0.000464,0.000599,0.000772,0.000772,0.000772,0.000772,2.00E-05,0.000772,0.000772,0.000772,0.000772,0.000772,0.000751,0.000772,0.000772,0.000772,0.000772,0.000772,0.000772,0.000772,0.000772,0.000772,0.000772,0.000772,0.000772,0.000772,0.000772,0.000772,0.000772,0.000772,0.012412,4.50E-05,0.000772,0.000772,0.000541,0.031963,0.033241,0.000772,0.000772,0.000772,0,0.000772,0,0.000772,4.70E-05,0.000772,0.000772,0.000772,0.000772,0.000772,0.000772,0,0.000772,0,0,0.000673,0.000727,0.000718,0.000726,0,0.000653,0.000772,0.000552,0.000705,0.000715,0.000681,0.000732,0.000772,0.000772,0.000772,0.000772,0,0,0.000696,0.000766,0.000772,0.000767,0,0.000772,0.000772,0.000772,0.000772,0.055644,0.055644,0.000772,0.000772,0.000772,0.000772,0.000772,0.000772,0.000772,0.000772,0.000772,0.000772,0,0.000735,0.000772,0.000772,0.000772,0.000772,0,0.000772,0.000772,0.000772,0.000772,0.000772,0.000772,0.000772,0.000772,0.000772,0.000772,0,0,0,0.000772,0.000772,0.000772,0.000675,0.000704,0.000772,0.000772,0.055644,0,0.000772,0.005678,0.000151,0.004973,0.000701,0.00469,0.000636,0.000772,0.000637,0,0.000772,0.000772,0.000772,0.000772,0.000772,0.000772,0.000772,0.000772,0.000772,0.000772,0.000772,0.000772,0.000772,0.000772,0.000772,0.000772,0.000772,0.000772,0.000772,0.000772
35.12,0.000763,0.000763,0.000612,0.000763,0.000583,0.000644,0.000631,0.000459,0.000592,0.000763,0.000763,0.000763,0.000763,1.90E-05,0.000763,0.000763,0.000763,0.000763,0.000763,0.000743,0.000763,0.000763,0.000763,0.000763,0.000763,0.000763,0.000763,0.000763,0.000763,0.000763,0.000763,0.000763,0.000763,0.000763,0.000763,0.000763,0.000763,0.012311,4.30E-05,0.000763,0.000763,0.000534,0.031759,0.033029,0.000763,0.000763,0.000763,0,0.000763,0,0.000763,4.60E-05,0.000763,0.000763,0.000763,0.000763,0.000763,0.000763,0,0.000763,0,0,0.000665,0.000719,0.000709,0.000717,0,0.000645,0.000763,0.000546,0.000697,0.000707,0.000673,0.000723,0.000763,0.000763,0.000763,0.000763,0,0,0.000688,0.000757,0.000763,0.000758,0,0.000763,0.000763,0.000763,0.000763,0.055293,0.055293,0.000763,0.000763,0.000763,0.000763,0.000763,0.000763,0.000763,0.000763,0.000763,0.000763,0,0.000726,0.000763,0.000763,0.000763,0.000763,0,0.000763,0.000763,0.000763,0.000763,0.000763,0.000763,0.000763,0.000763,0.000763,0.000763,0,0,0,0.000763,0.000763,0.000763,0.000667,0.000696,0.000763,0.000763,0.055293,0,0.000763,0.005626,0.000149,0.00493,0.000693,0.004647,0.000629,0.000763,0.000629,0,0.000763,0.000763,0.000763,0.000763,0.000763,0.000763,0.000763,0.000763,0.000763,0.000763,0.000763,0.000763,0.000763,0.000763,0.000763,0.000763,0.000763,0.000763,0.000763,0.000763
35.13,0.000747,0.000747,0.000599,0.000747,0.00057,0.00063,0.000618,0.000449,0.000579,0.000747,0.000747,0.000747,0.000747,1.80E-05,0.000747,0.000747,0.000747,0.000747,0.000747,0.000727,0.000747,0.000747,0.000747,0.000747,0.000747,0.000747,0.000747,0.000747,0.000747,0.000747,0.000747,0.000747,0.000747,0.000747,0.000747,0.000747,0.000747,0.012114,4.20E-05,0.000747,0.000747,0.000523,0.031354,0.032609,0.000747,0.000747,0.000747,0,0.000747,0,0.000747,4.50E-05,0.000747,0.000747,0.000747,0.000747,0.000747,0.000747,0,0.000747,0,0,0.000651,0.000703,0.000694,0.000702,0,0.000631,0.000747,0.000534,0.000682,0.000691,0.000658,0.000708,0.000747,0.000747,0.000747,0.000747,0,0,0.000673,0.00074,0.000747,0.000742,0,0.000747,0.000747,0.000747,0.000747,0.054599,0.054599,0.000747,0.000747,0.000747,0.000747,0.000747,0.000747,0.000747,0.000747,0.000747,0.000747,0,0.000711,0.000747,0.000747,0.000747,0.000747,0,0.000747,0.000747,0.000747,0.000747,0.000747,0.000746,0.000747,0.000747,0.000747,0.000747,0,0,0,0.000747,0.000747,0.000747,0.000653,0.000681,0.000747,0.000747,0.054599,0,0.000747,0.005527,0.000146,0.004847,0.000679,0.004565,0.000615,0.000747,0.000615,0,0.000747,0.000747,0.000747,0.000747,0.000747,0.000747,0.000747,0.000747,0.000747,0.000747,0.000747,0.000747,0.000747,0.000747,0.000747,0.000747,0.000747,0.000747,0.000747,0.000747
35.14,0.000746,0.000746,0.000599,0.000746,0.00057,0.00063,0.000617,0.000448,0.000579,0.000746,0.000746,0.000746,0.000746,1.80E-05,0.000746,0.000746,0.000746,0.000746,0.000746,0.000726,0.000746,0.000746,0.000746,0.000746,0.000746,0.000746,0.000746,0.000746,0.000746,0.000746,0.000746,0.000746,0.000746,0.000746,0.000746,0.000746,0.000746,0.012114,4.10E-05,0.000746,0.000746,0.000522,0.031354,0.032609,0.000746,0.000746,0.000746,0,0.000746,0,0.000746,4.40E-05,0.000746,0.000746,0.000746,0.000746,0.000746,0.000746,0,0.000746,0,0,0.000651,0.000703,0.000694,0.000701,0,0.000631,0.000746,0.000534,0.000682,0.000691,0.000658,0.000707,0.000746,0.000746,0.000746,0.000746,0,0,0.000673,0.00074,0.000746,0.000741,0,0.000746,0.000746,0.000746,0.000746,0.054598,0.054598,0.000746,0.000746,0.000746,0.000746,0.000746,0.000746,0.000746,0.000746,0.000746,0.000746,0,0.00071,0.000746,0.000746,0.000746,0.000746,0,0.000746,0.000746,0.000746,0.000746,0.000746,0.000746,0.000746,0.000746,0.000746,0.000746,0,0,0,0.000746,0.000746,0.000746,0.000652,0.00068,0.000746,0.000746,0.054598,0,0.000746,0.005526,0.000146,0.004847,0.000679,0.004564,0.000615,0.000746,0.000615,0,0.000746,0.000746,0.000746,0.000746,0.000746,0.000746,0.000746,0.000746,0.000746,0.000746,0.000746,0.000746,0.000746,0.000746,0.000746,0.000746,0.000746,0.000746,0.000746,0.000746
35.15,0.000738,0.000738,0.000592,0.000738,0.000563,0.000623,0.00061,0.000443,0.000572,0.000738,0.000738,0.000738,0.000738,1.80E-05,0.000738,0.000738,0.000738,0.000738,0.000738,0.000718,0.000738,0.000738,0.000738,0.000738,0.000738,0.000738,0.000738,0.000738,0.000738,0.000738,0.000738,0.000738,0.000738,0.000738,0.000738,0.000738,0.000738,0.012016,4.10E-05,0.000738,0.000738,0.000516,0.031153,0.0324,0.000738,0.000738,0.000738,0,0.000738,0,0.000738,4.30E-05,0.000738,0.000738,0.000738,0.000738,0.000738,0.000738,0,0.000738,0,0,0.000643,0.000695,0.000686,0.000693,0,0.000624,0.000738,0.000528,0.000674,0.000683,0.000651,7.00E-04,0.000738,0.000738,0.000738,0.000738,0,0,0.000665,0.000732,0.000738,0.000733,0,0.000738,0.000738,0.000738,0.000738,0.054253,0.054253,0.000738,0.000738,0.000738,0.000738,0.000738,0.000738,0.000738,0.000738,0.000738,0.000738,0,0.000702,0.000738,0.000738,0.000738,0.000738,0,0.000738,0.000738,0.000738,0.000738,0.000738,0.000737,0.000738,0.000738,0.000738,0.000738,0,0,0,0.000738,0.000738,0.000738,0.000645,0.000673,0.000738,0.000738,0.054253,0,0.000738,0.005477,0.000144,0.004806,0.000672,0.004523,0.000608,0.000738,0.000608,0,0.000738,0.000738,0.000738,0.000738,0.000738,0.000738,0.000738,0.000738,0.000738,0.000738,0.000738,0.000738,0.000738,0.000738,0.000738,0.000738,0.000738,0.000738,0.000738,0.000738
35.16,0.000722,0.000722,0.000579,0.000722,0.000551,0.000609,0.000597,0.000434,0.00056,0.000722,0.000722,0.000722,0.000722,1.70E-05,0.000722,0.000722,0.000722,0.000722,0.000722,0.000703,0.000722,0.000722,0.000722,0.000722,0.000722,0.000722,0.000722,0.000722,0.000722,0.000722,0.000722,0.000722,0.000722,0.000722,0.000722,0.000722,0.000722,0.011823,3.90E-05,0.000722,0.000722,0.000505,0.030754,0.031987,0.000722,0.000722,0.000722,0,0.000722,0,0.000722,4.20E-05,0.000722,0.000722,0.000722,0.000722,0.000722,0.000722,0,0.000722,0,0,0.000629,0.00068,0.000671,0.000678,0,0.000611,0.000722,0.000516,0.000659,0.000669,0.000637,0.000684,0.000722,0.000722,0.000722,0.000722,0,0,0.000651,0.000716,0.000722,0.000717,0,0.000722,0.000722,0.000722,0.000722,0.053569,0.053569,0.000722,0.000722,0.000722,0.000722,0.000722,0.000722,0.000722,0.000722,0.000722,0.000722,0,0.000687,0.000722,0.000722,0.000722,0.000722,0,0.000722,0.000722,0.000722,0.000722,0.000722,0.000721,0.000722,0.000722,0.000722,0.000722,0,0,0,0.000722,0.000722,0.000722,0.000631,0.000658,0.000722,0.000722,0.053569,0,0.000722,0.00538,0.00014,0.004725,0.000658,0.004443,0.000595,0.000722,0.000595,0,0.000722,0.000722,0.000722,0.000722,0.000722,0.000722,0.000722,0.000722,0.000722,0.000722,0.000722,0.000722,0.000722,0.000722,0.000722,0.000722,0.000722,0.000722,0.000722,0.000722
